"","state","jurisdiction","candidate","county","year","office","party","mode","stage","version","writein","unofficial","source","dataverse","caucus","votes"
"4589","New Hampshire","LITCHFIELD","PATRICK","HILLSBOROUGH",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4590","New Hampshire","LITCHFIELD","SANDERS","HILLSBOROUGH",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",14
"4591","New Hampshire","LITCHFIELD","SCATTER","HILLSBOROUGH",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",38
"4592","New Hampshire","LITCHFIELD","SESTAK","HILLSBOROUGH",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",300
"4593","New Hampshire","LITCHFIELD","SLOAN","HILLSBOROUGH",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",1
"4594","New Hampshire","LITCHFIELD","STEYER","HILLSBOROUGH",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4595","New Hampshire","LITCHFIELD","THISTLE","HILLSBOROUGH",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",87
"4596","New Hampshire","LITCHFIELD","TORGESEN","HILLSBOROUGH",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4597","New Hampshire","LITCHFIELD","WARREN","HILLSBOROUGH",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4598","New Hampshire","LITCHFIELD","WELLS","HILLSBOROUGH",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",106
"4599","New Hampshire","LITCHFIELD","WILLIAMSON","HILLSBOROUGH",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4600","New Hampshire","LITCHFIELD","YANG","HILLSBOROUGH",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",1
"4601","New Hampshire","LITTLETON","BIDEN","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",59
"4602","New Hampshire","LITTLETON","BOOKER","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4603","New Hampshire","LITTLETON","BOYD","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",1
"4604","New Hampshire","LITTLETON","BULLOCK","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4605","New Hampshire","LITTLETON","BURKE","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4606","New Hampshire","LITTLETON","BUTTIGIEG","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",225
"4607","New Hampshire","LITTLETON","CASTRO","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4608","New Hampshire","LITTLETON","DE LA FUENTE","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4609","New Hampshire","LITTLETON","DELANEY","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4610","New Hampshire","LITTLETON","DUNLAP","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4611","New Hampshire","LITTLETON","ELLINGER","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4612","New Hampshire","LITTLETON","GABBARD","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",22
"4613","New Hampshire","LITTLETON","GLEIBERMAN","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4614","New Hampshire","LITTLETON","GREENSTEIN","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4615","New Hampshire","LITTLETON","HARRIS","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4616","New Hampshire","LITTLETON","HEWES","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4617","New Hampshire","LITTLETON","KLOBUCHAR","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",152
"4618","New Hampshire","LITTLETON","KOOS","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4619","New Hampshire","LITTLETON","KRAUS","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4620","New Hampshire","LITTLETON","KRICHEVSKY","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4621","New Hampshire","LITTLETON","MOROZ","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4622","New Hampshire","LITTLETON","PATRICK","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",4
"4623","New Hampshire","LITTLETON","SANDERS","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",361
"4624","New Hampshire","LITTLETON","SCATTER","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4625","New Hampshire","LITTLETON","SESTAK","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4626","New Hampshire","LITTLETON","SLOAN","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4627","New Hampshire","LITTLETON","STEYER","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",22
"4628","New Hampshire","LITTLETON","THISTLE","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",1
"4629","New Hampshire","LITTLETON","TORGESEN","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4630","New Hampshire","LITTLETON","WARREN","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",100
"4631","New Hampshire","LITTLETON","WELLS","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4632","New Hampshire","LITTLETON","WILLIAMSON","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",2
"4633","New Hampshire","LITTLETON","YANG","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",35
"4634","New Hampshire","LIVERMORE","BIDEN","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4635","New Hampshire","LIVERMORE","BOOKER","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4636","New Hampshire","LIVERMORE","BOYD","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4637","New Hampshire","LIVERMORE","BULLOCK","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4638","New Hampshire","LIVERMORE","BURKE","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4639","New Hampshire","LIVERMORE","BUTTIGIEG","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4640","New Hampshire","LIVERMORE","CASTRO","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4641","New Hampshire","LIVERMORE","DE LA FUENTE","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4642","New Hampshire","LIVERMORE","DELANEY","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4643","New Hampshire","LIVERMORE","DUNLAP","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4644","New Hampshire","LIVERMORE","ELLINGER","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4645","New Hampshire","LIVERMORE","GABBARD","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4646","New Hampshire","LIVERMORE","GLEIBERMAN","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4647","New Hampshire","LIVERMORE","GREENSTEIN","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4648","New Hampshire","LIVERMORE","HARRIS","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4649","New Hampshire","LIVERMORE","HEWES","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4650","New Hampshire","LIVERMORE","KLOBUCHAR","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4651","New Hampshire","LIVERMORE","KOOS","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4652","New Hampshire","LIVERMORE","KRAUS","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4653","New Hampshire","LIVERMORE","KRICHEVSKY","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4654","New Hampshire","LIVERMORE","MOROZ","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4655","New Hampshire","LIVERMORE","PATRICK","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4656","New Hampshire","LIVERMORE","SANDERS","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4657","New Hampshire","LIVERMORE","SCATTER","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4658","New Hampshire","LIVERMORE","SESTAK","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4659","New Hampshire","LIVERMORE","SLOAN","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4660","New Hampshire","LIVERMORE","STEYER","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4661","New Hampshire","LIVERMORE","THISTLE","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4662","New Hampshire","LIVERMORE","TORGESEN","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4663","New Hampshire","LIVERMORE","WARREN","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4664","New Hampshire","LIVERMORE","WELLS","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4665","New Hampshire","LIVERMORE","WILLIAMSON","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4666","New Hampshire","LIVERMORE","YANG","GRAFTON",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4667","New Hampshire","LONDONDERRY","BIDEN","ROCKINGHAM",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",427
"4668","New Hampshire","LONDONDERRY","BOOKER","ROCKINGHAM",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",1
"4669","New Hampshire","LONDONDERRY","BOYD","ROCKINGHAM",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4670","New Hampshire","LONDONDERRY","BULLOCK","ROCKINGHAM",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",1
"4671","New Hampshire","LONDONDERRY","BURKE","ROCKINGHAM",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",1
"4672","New Hampshire","LONDONDERRY","BUTTIGIEG","ROCKINGHAM",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",1381
"4673","New Hampshire","LONDONDERRY","CASTRO","ROCKINGHAM",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4674","New Hampshire","LONDONDERRY","DE LA FUENTE","ROCKINGHAM",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4675","New Hampshire","LONDONDERRY","DELANEY","ROCKINGHAM",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4676","New Hampshire","LONDONDERRY","DUNLAP","ROCKINGHAM",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4677","New Hampshire","LONDONDERRY","ELLINGER","ROCKINGHAM",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4678","New Hampshire","LONDONDERRY","GABBARD","ROCKINGHAM",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",136
"4679","New Hampshire","LONDONDERRY","GLEIBERMAN","ROCKINGHAM",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4680","New Hampshire","LONDONDERRY","GREENSTEIN","ROCKINGHAM",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",0
"4681","New Hampshire","LONDONDERRY","HARRIS","ROCKINGHAM",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",3
"4682","New Hampshire","LONDONDERRY","HEWES","ROCKINGHAM",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",2
"4683","New Hampshire","LONDONDERRY","KLOBUCHAR","ROCKINGHAM",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",1031
"4684","New Hampshire","LONDONDERRY","KOOS","ROCKINGHAM",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",1
"4685","New Hampshire","LONDONDERRY","KRAUS","ROCKINGHAM",2020,"president","democrat","total","pri","3/4/2020","FALSE","TRUE","NH Secretary of State","president","FALSE",1
