"","state","county","mode","votes","candidate","state_po","state_fips","state_cen","state_ic","jurisdiction","year","office","party","stage","writein","unofficial","dataverse","caucus","source","version"
"126","South Carolina","LEXINGTON","ABSENTEE BY MAIL","3","MICHAEL BENNET","SC",45,57,48,"LEXINGTON",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"127","South Carolina","MARION","ABSENTEE BY MAIL","2","MICHAEL BENNET","SC",45,57,48,"MARION",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"128","South Carolina","MARLBORO","ABSENTEE BY MAIL","1","MICHAEL BENNET","SC",45,57,48,"MARLBORO",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"129","South Carolina","MCCORMICK","ABSENTEE BY MAIL","0","MICHAEL BENNET","SC",45,57,48,"MCCORMICK",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"130","South Carolina","NEWBERRY","ABSENTEE BY MAIL","0","MICHAEL BENNET","SC",45,57,48,"NEWBERRY",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"131","South Carolina","OCONEE","ABSENTEE BY MAIL","0","MICHAEL BENNET","SC",45,57,48,"OCONEE",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"132","South Carolina","ORANGEBURG","ABSENTEE BY MAIL","1","MICHAEL BENNET","SC",45,57,48,"ORANGEBURG",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"133","South Carolina","PICKENS","ABSENTEE BY MAIL","0","MICHAEL BENNET","SC",45,57,48,"PICKENS",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"134","South Carolina","RICHLAND","ABSENTEE BY MAIL","3","MICHAEL BENNET","SC",45,57,48,"RICHLAND",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"135","South Carolina","SALUDA","ABSENTEE BY MAIL","0","MICHAEL BENNET","SC",45,57,48,"SALUDA",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"136","South Carolina","SPARTANBURG","ABSENTEE BY MAIL","0","MICHAEL BENNET","SC",45,57,48,"SPARTANBURG",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"137","South Carolina","SUMTER","ABSENTEE BY MAIL","1","MICHAEL BENNET","SC",45,57,48,"SUMTER",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"138","South Carolina","UNION","ABSENTEE BY MAIL","0","MICHAEL BENNET","SC",45,57,48,"UNION",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"139","South Carolina","WILLIAMSBURG","ABSENTEE BY MAIL","0","MICHAEL BENNET","SC",45,57,48,"WILLIAMSBURG",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"140","South Carolina","YORK","ABSENTEE BY MAIL","1","MICHAEL BENNET","SC",45,57,48,"YORK",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"141","South Carolina","TOTAL:","ABSENTEE BY MAIL","28","MICHAEL BENNET","SC",45,57,48,"TOTAL:",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"142","South Carolina","ABBEVILLE","FAILSAFE","0","MICHAEL BENNET","SC",45,57,48,"ABBEVILLE",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"143","South Carolina","AIKEN","FAILSAFE","0","MICHAEL BENNET","SC",45,57,48,"AIKEN",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"144","South Carolina","ALLENDALE","FAILSAFE","0","MICHAEL BENNET","SC",45,57,48,"ALLENDALE",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"145","South Carolina","ANDERSON","FAILSAFE","0","MICHAEL BENNET","SC",45,57,48,"ANDERSON",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"146","South Carolina","BAMBERG","FAILSAFE","0","MICHAEL BENNET","SC",45,57,48,"BAMBERG",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"147","South Carolina","BARNWELL","FAILSAFE","0","MICHAEL BENNET","SC",45,57,48,"BARNWELL",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"148","South Carolina","BEAUFORT","FAILSAFE","0","MICHAEL BENNET","SC",45,57,48,"BEAUFORT",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"149","South Carolina","BERKELEY","FAILSAFE","0","MICHAEL BENNET","SC",45,57,48,"BERKELEY",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"150","South Carolina","CALHOUN","FAILSAFE","0","MICHAEL BENNET","SC",45,57,48,"CALHOUN",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"151","South Carolina","CHARLESTON","FAILSAFE","0","MICHAEL BENNET","SC",45,57,48,"CHARLESTON",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"152","South Carolina","CHEROKEE","FAILSAFE","0","MICHAEL BENNET","SC",45,57,48,"CHEROKEE",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"153","South Carolina","CHESTER","FAILSAFE","0","MICHAEL BENNET","SC",45,57,48,"CHESTER",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"154","South Carolina","CHESTERFIELD","FAILSAFE","0","MICHAEL BENNET","SC",45,57,48,"CHESTERFIELD",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"155","South Carolina","CLARENDON","FAILSAFE","0","MICHAEL BENNET","SC",45,57,48,"CLARENDON",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"156","South Carolina","COLLETON","FAILSAFE","0","MICHAEL BENNET","SC",45,57,48,"COLLETON",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"157","South Carolina","DARLINGTON","FAILSAFE","0","MICHAEL BENNET","SC",45,57,48,"DARLINGTON",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"158","South Carolina","DILLON","FAILSAFE","0","MICHAEL BENNET","SC",45,57,48,"DILLON",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"159","South Carolina","DORCHESTER","FAILSAFE","0","MICHAEL BENNET","SC",45,57,48,"DORCHESTER",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"160","South Carolina","EDGEFIELD","FAILSAFE","0","MICHAEL BENNET","SC",45,57,48,"EDGEFIELD",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"161","South Carolina","FAIRFIELD","FAILSAFE","0","MICHAEL BENNET","SC",45,57,48,"FAIRFIELD",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"162","South Carolina","FLORENCE","FAILSAFE","0","MICHAEL BENNET","SC",45,57,48,"FLORENCE",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"163","South Carolina","GEORGETOWN","FAILSAFE","0","MICHAEL BENNET","SC",45,57,48,"GEORGETOWN",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"164","South Carolina","GREENVILLE","FAILSAFE","0","MICHAEL BENNET","SC",45,57,48,"GREENVILLE",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"165","South Carolina","GREENWOOD","FAILSAFE","0","MICHAEL BENNET","SC",45,57,48,"GREENWOOD",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"166","South Carolina","HAMPTON","FAILSAFE","0","MICHAEL BENNET","SC",45,57,48,"HAMPTON",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"167","South Carolina","HORRY","FAILSAFE","0","MICHAEL BENNET","SC",45,57,48,"HORRY",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"168","South Carolina","JASPER","FAILSAFE","0","MICHAEL BENNET","SC",45,57,48,"JASPER",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"169","South Carolina","KERSHAW","FAILSAFE","0","MICHAEL BENNET","SC",45,57,48,"KERSHAW",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"170","South Carolina","LANCASTER","FAILSAFE","0","MICHAEL BENNET","SC",45,57,48,"LANCASTER",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"171","South Carolina","LAURENS","FAILSAFE","0","MICHAEL BENNET","SC",45,57,48,"LAURENS",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"172","South Carolina","LEE","FAILSAFE","0","MICHAEL BENNET","SC",45,57,48,"LEE",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"173","South Carolina","LEXINGTON","FAILSAFE","1","MICHAEL BENNET","SC",45,57,48,"LEXINGTON",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"174","South Carolina","MARION","FAILSAFE","0","MICHAEL BENNET","SC",45,57,48,"MARION",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"175","South Carolina","MARLBORO","FAILSAFE","0","MICHAEL BENNET","SC",45,57,48,"MARLBORO",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"176","South Carolina","MCCORMICK","FAILSAFE","0","MICHAEL BENNET","SC",45,57,48,"MCCORMICK",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"177","South Carolina","NEWBERRY","FAILSAFE","0","MICHAEL BENNET","SC",45,57,48,"NEWBERRY",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"178","South Carolina","OCONEE","FAILSAFE","0","MICHAEL BENNET","SC",45,57,48,"OCONEE",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"179","South Carolina","ORANGEBURG","FAILSAFE","0","MICHAEL BENNET","SC",45,57,48,"ORANGEBURG",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"180","South Carolina","PICKENS","FAILSAFE","0","MICHAEL BENNET","SC",45,57,48,"PICKENS",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"181","South Carolina","RICHLAND","FAILSAFE","1","MICHAEL BENNET","SC",45,57,48,"RICHLAND",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"182","South Carolina","SALUDA","FAILSAFE","0","MICHAEL BENNET","SC",45,57,48,"SALUDA",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"183","South Carolina","SPARTANBURG","FAILSAFE","0","MICHAEL BENNET","SC",45,57,48,"SPARTANBURG",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"184","South Carolina","SUMTER","FAILSAFE","0","MICHAEL BENNET","SC",45,57,48,"SUMTER",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"185","South Carolina","UNION","FAILSAFE","0","MICHAEL BENNET","SC",45,57,48,"UNION",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"186","South Carolina","WILLIAMSBURG","FAILSAFE","0","MICHAEL BENNET","SC",45,57,48,"WILLIAMSBURG",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"187","South Carolina","YORK","FAILSAFE","0","MICHAEL BENNET","SC",45,57,48,"YORK",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"188","South Carolina","TOTAL:","FAILSAFE","2","MICHAEL BENNET","SC",45,57,48,"TOTAL:",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"189","South Carolina","ABBEVILLE","PROVISIONAL","0","MICHAEL BENNET","SC",45,57,48,"ABBEVILLE",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"190","South Carolina","AIKEN","PROVISIONAL","0","MICHAEL BENNET","SC",45,57,48,"AIKEN",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"191","South Carolina","ALLENDALE","PROVISIONAL","0","MICHAEL BENNET","SC",45,57,48,"ALLENDALE",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"192","South Carolina","ANDERSON","PROVISIONAL","0","MICHAEL BENNET","SC",45,57,48,"ANDERSON",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"193","South Carolina","BAMBERG","PROVISIONAL","0","MICHAEL BENNET","SC",45,57,48,"BAMBERG",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"194","South Carolina","BARNWELL","PROVISIONAL","0","MICHAEL BENNET","SC",45,57,48,"BARNWELL",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"195","South Carolina","BEAUFORT","PROVISIONAL","0","MICHAEL BENNET","SC",45,57,48,"BEAUFORT",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"196","South Carolina","BERKELEY","PROVISIONAL","0","MICHAEL BENNET","SC",45,57,48,"BERKELEY",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"197","South Carolina","CALHOUN","PROVISIONAL","0","MICHAEL BENNET","SC",45,57,48,"CALHOUN",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"198","South Carolina","CHARLESTON","PROVISIONAL","0","MICHAEL BENNET","SC",45,57,48,"CHARLESTON",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"199","South Carolina","CHEROKEE","PROVISIONAL","0","MICHAEL BENNET","SC",45,57,48,"CHEROKEE",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"200","South Carolina","CHESTER","PROVISIONAL","0","MICHAEL BENNET","SC",45,57,48,"CHESTER",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"201","South Carolina","CHESTERFIELD","PROVISIONAL","0","MICHAEL BENNET","SC",45,57,48,"CHESTERFIELD",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"202","South Carolina","CLARENDON","PROVISIONAL","0","MICHAEL BENNET","SC",45,57,48,"CLARENDON",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"203","South Carolina","COLLETON","PROVISIONAL","0","MICHAEL BENNET","SC",45,57,48,"COLLETON",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"204","South Carolina","DARLINGTON","PROVISIONAL","0","MICHAEL BENNET","SC",45,57,48,"DARLINGTON",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"205","South Carolina","DILLON","PROVISIONAL","0","MICHAEL BENNET","SC",45,57,48,"DILLON",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"206","South Carolina","DORCHESTER","PROVISIONAL","0","MICHAEL BENNET","SC",45,57,48,"DORCHESTER",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"207","South Carolina","EDGEFIELD","PROVISIONAL","0","MICHAEL BENNET","SC",45,57,48,"EDGEFIELD",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"208","South Carolina","FAIRFIELD","PROVISIONAL","0","MICHAEL BENNET","SC",45,57,48,"FAIRFIELD",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"209","South Carolina","FLORENCE","PROVISIONAL","0","MICHAEL BENNET","SC",45,57,48,"FLORENCE",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"210","South Carolina","GEORGETOWN","PROVISIONAL","0","MICHAEL BENNET","SC",45,57,48,"GEORGETOWN",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"211","South Carolina","GREENVILLE","PROVISIONAL","0","MICHAEL BENNET","SC",45,57,48,"GREENVILLE",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"212","South Carolina","GREENWOOD","PROVISIONAL","0","MICHAEL BENNET","SC",45,57,48,"GREENWOOD",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"213","South Carolina","HAMPTON","PROVISIONAL","0","MICHAEL BENNET","SC",45,57,48,"HAMPTON",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"214","South Carolina","HORRY","PROVISIONAL","0","MICHAEL BENNET","SC",45,57,48,"HORRY",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
"215","South Carolina","JASPER","PROVISIONAL","0","MICHAEL BENNET","SC",45,57,48,"JASPER",2020,"president","democrat","pri","FALSE","TRUE","president","FALSE","https://www.enr-scvotes.org/","03/09/2020"
