"office","party_detailed","party_simplified","mode","votes","county_name","county_fips","jurisdiction_name","jurisdiction_fips","candidate","district","dataverse","year","stage","state","special","writein","state_po","state_fips","state_cen","state_ic","readme_check"
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",119,"CLAY",12019,"CLAY",12019,"Amy  Klobuchar","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",314,"COLLIER",12021,"COLLIER",12021,"Amy  Klobuchar","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",47,"COLUMBIA",12023,"COLUMBIA",12023,"Amy  Klobuchar","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",10,"DESOTO",12027,"DESOTO",12027,"Amy  Klobuchar","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",17,"DIXIE",12029,"DIXIE",12029,"Amy  Klobuchar","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",383,"DUVAL",12031,"DUVAL",12031,"Amy  Klobuchar","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",283,"ESCAMBIA",12033,"ESCAMBIA",12033,"Amy  Klobuchar","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",95,"FLAGLER",12035,"FLAGLER",12035,"Amy  Klobuchar","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",14,"FRANKLIN",12037,"FRANKLIN",12037,"Amy  Klobuchar","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",40,"GADSDEN",12039,"GADSDEN",12039,"Amy  Klobuchar","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",22,"GILCHRIST",12041,"GILCHRIST",12041,"Amy  Klobuchar","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",14,"GLADES",12043,"GLADES",12043,"Amy  Klobuchar","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",10,"GULF",12045,"GULF",12045,"Amy  Klobuchar","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",18,"HAMILTON",12047,"HAMILTON",12047,"Amy  Klobuchar","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",8,"HARDEE",12049,"HARDEE",12049,"Amy  Klobuchar","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",12,"HENDRY",12051,"HENDRY",12051,"Amy  Klobuchar","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",230,"HERNANDO",12053,"HERNANDO",12053,"Amy  Klobuchar","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",70,"HIGHLANDS",12055,"HIGHLANDS",12055,"Amy  Klobuchar","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",1302,"HILLSBOROUGH",12057,"HILLSBOROUGH",12057,"Amy  Klobuchar","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",19,"HOLMES",12059,"HOLMES",12059,"Amy  Klobuchar","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",189,"INDIAN RIVER",12061,"INDIAN RIVER",12061,"Amy  Klobuchar","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",64,"JACKSON",12063,"JACKSON",12063,"Amy  Klobuchar","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",18,"JEFFERSON",12065,"JEFFERSON",12065,"Amy  Klobuchar","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",8,"LAFAYETTE",12067,"LAFAYETTE",12067,"Amy  Klobuchar","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",171,"LAKE",12069,"LAKE",12069,"Amy  Klobuchar","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",961,"LEE",12071,"LEE",12071,"Amy  Klobuchar","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",304,"LEON",12073,"LEON",12073,"Amy  Klobuchar","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",51,"LEVY",12075,"LEVY",12075,"Amy  Klobuchar","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",8,"LIBERTY",12077,"LIBERTY",12077,"Amy  Klobuchar","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",30,"MADISON",12079,"MADISON",12079,"Amy  Klobuchar","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",620,"MANATEE",12081,"MANATEE",12081,"Amy  Klobuchar","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",415,"MARION",12083,"MARION",12083,"Amy  Klobuchar","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",177,"MARTIN",12085,"MARTIN",12085,"Amy  Klobuchar","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",720,"MIAMI-DADE",12086,"MIAMI-DADE",12086,"Amy  Klobuchar","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",93,"MONROE",12087,"MONROE",12087,"Amy  Klobuchar","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",88,"NASSAU",12089,"NASSAU",12089,"Amy  Klobuchar","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",88,"OKALOOSA",12091,"OKALOOSA",12091,"Amy  Klobuchar","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",13,"OKEECHOBEE",12093,"OKEECHOBEE",12093,"Amy  Klobuchar","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",514,"ORANGE",12095,"ORANGE",12095,"Amy  Klobuchar","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",239,"OSCEOLA",12097,"OSCEOLA",12097,"Amy  Klobuchar","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",1219,"PALM BEACH",12099,"PALM BEACH",12099,"Amy  Klobuchar","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",495,"PASCO",12101,"PASCO",12101,"Amy  Klobuchar","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",1498,"PINELLAS",12103,"PINELLAS",12103,"Amy  Klobuchar","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",539,"POLK",12105,"POLK",12105,"Amy  Klobuchar","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",55,"PUTNAM",12107,"PUTNAM",12107,"Amy  Klobuchar","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",98,"SANTA ROSA",12113,"SANTA ROSA",12113,"Amy  Klobuchar","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",867,"SARASOTA",12115,"SARASOTA",12115,"Amy  Klobuchar","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",305,"SEMINOLE",12117,"SEMINOLE",12117,"Amy  Klobuchar","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",216,"ST. JOHNS",12109,"ST. JOHNS",12109,"Amy  Klobuchar","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",285,"ST. LUCIE",12111,"ST. LUCIE",12111,"Amy  Klobuchar","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",295,"SUMTER",12119,"SUMTER",12119,"Amy  Klobuchar","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",54,"SUWANNEE",12121,"SUWANNEE",12121,"Amy  Klobuchar","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",26,"TAYLOR",12123,"TAYLOR",12123,"Amy  Klobuchar","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",5,"UNION",12125,"UNION",12125,"Amy  Klobuchar","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",686,"VOLUSIA",12127,"VOLUSIA",12127,"Amy  Klobuchar","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",38,"WAKULLA",12129,"WAKULLA",12129,"Amy  Klobuchar","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",36,"WALTON",12131,"WALTON",12131,"Amy  Klobuchar","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",14,"WASHINGTON",12133,"WASHINGTON",12133,"Amy  Klobuchar","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",11,"ALACHUA",12001,"ALACHUA",12001,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",2,"BAKER",12003,"BAKER",12003,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",9,"BAY",12005,"BAY",12005,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",3,"BRADFORD",12007,"BRADFORD",12007,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",23,"BREVARD",12009,"BREVARD",12009,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",33,"BROWARD",12011,"BROWARD",12011,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",2,"CALHOUN",12013,"CALHOUN",12013,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",10,"CHARLOTTE",12015,"CHARLOTTE",12015,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",9,"CITRUS",12017,"CITRUS",12017,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",1,"CLAY",12019,"CLAY",12019,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",6,"COLLIER",12021,"COLLIER",12021,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",4,"COLUMBIA",12023,"COLUMBIA",12023,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",4,"DESOTO",12027,"DESOTO",12027,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",0,"DIXIE",12029,"DIXIE",12029,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",28,"DUVAL",12031,"DUVAL",12031,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",11,"ESCAMBIA",12033,"ESCAMBIA",12033,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",1,"FLAGLER",12035,"FLAGLER",12035,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",0,"FRANKLIN",12037,"FRANKLIN",12037,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",9,"GADSDEN",12039,"GADSDEN",12039,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",1,"GILCHRIST",12041,"GILCHRIST",12041,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",1,"GLADES",12043,"GLADES",12043,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",4,"GULF",12045,"GULF",12045,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",3,"HAMILTON",12047,"HAMILTON",12047,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",1,"HARDEE",12049,"HARDEE",12049,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",0,"HENDRY",12051,"HENDRY",12051,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",12,"HERNANDO",12053,"HERNANDO",12053,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",7,"HIGHLANDS",12055,"HIGHLANDS",12055,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",61,"HILLSBOROUGH",12057,"HILLSBOROUGH",12057,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",4,"HOLMES",12059,"HOLMES",12059,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",3,"INDIAN RIVER",12061,"INDIAN RIVER",12061,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",11,"JACKSON",12063,"JACKSON",12063,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",0,"JEFFERSON",12065,"JEFFERSON",12065,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",1,"LAFAYETTE",12067,"LAFAYETTE",12067,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",8,"LAKE",12069,"LAKE",12069,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",13,"LEE",12071,"LEE",12071,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",15,"LEON",12073,"LEON",12073,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",4,"LEVY",12075,"LEVY",12075,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",5,"LIBERTY",12077,"LIBERTY",12077,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",2,"MADISON",12079,"MADISON",12079,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",8,"MANATEE",12081,"MANATEE",12081,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",12,"MARION",12083,"MARION",12083,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",5,"MARTIN",12085,"MARTIN",12085,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",39,"MIAMI-DADE",12086,"MIAMI-DADE",12086,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",4,"MONROE",12087,"MONROE",12087,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",4,"NASSAU",12089,"NASSAU",12089,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",8,"OKALOOSA",12091,"OKALOOSA",12091,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",1,"OKEECHOBEE",12093,"OKEECHOBEE",12093,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",29,"ORANGE",12095,"ORANGE",12095,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",13,"OSCEOLA",12097,"OSCEOLA",12097,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",44,"PALM BEACH",12099,"PALM BEACH",12099,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",17,"PASCO",12101,"PASCO",12101,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",44,"PINELLAS",12103,"PINELLAS",12103,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",21,"POLK",12105,"POLK",12105,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",2,"PUTNAM",12107,"PUTNAM",12107,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",5,"SANTA ROSA",12113,"SANTA ROSA",12113,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",15,"SARASOTA",12115,"SARASOTA",12115,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",3,"SEMINOLE",12117,"SEMINOLE",12117,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",6,"ST. JOHNS",12109,"ST. JOHNS",12109,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",13,"ST. LUCIE",12111,"ST. LUCIE",12111,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",5,"SUMTER",12119,"SUMTER",12119,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",5,"SUWANNEE",12121,"SUWANNEE",12121,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",2,"TAYLOR",12123,"TAYLOR",12123,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",1,"UNION",12125,"UNION",12125,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",27,"VOLUSIA",12127,"VOLUSIA",12127,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",4,"WAKULLA",12129,"WAKULLA",12129,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",1,"WALTON",12131,"WALTON",12131,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
"US PRESIDENT","DEMOCRAT","DEMOCRAT","TOTAL",1,"WASHINGTON",12133,"WASHINGTON",12133,"Deval  Patrick","statewide","president",2020,"pri","Florida",FALSE,FALSE,"FL",12,59,43,FALSE
